wert,wert,wert,wert
s,t,U,I
647,81.79726046,0.292,9.34671E-05
648,81.91770968,0.294,9.6561E-05
649,82.0381601,0.296,9.97015E-05
650,82.1585967,0.298,0.000102943
651,82.46136796,0.3,0.000106578
652,82.58185152,0.302,0.000110039
653,82.7022993,0.304,0.000113649
654,82.82275892,0.306,0.000117315
655,82.94319774,0.308,0.000121174
656,83.06362482,0.31,0.000125187
657,83.18407636,0.312,0.000129302
658,83.30452382,0.314,0.000133561
659,83.42496718,0.316,0.000137948
660,83.54540596,0.318,0.000142481
661,83.66584634,0.32,0.000147252
662,83.78628462,0.322,0.000152077
663,83.9067372,0.324,0.000157157
664,84.02717548,0.326,0.000162421
665,84.14763414,0.328,0.000167791
666,84.26807154,0.33,0.000173466
667,84.38852076,0.332,0.000179267
668,84.50895608,0.334,0.000185243
669,84.62942348,0.336,0.000191431
670,84.74985868,0.338,0.000197816
671,84.87028074,0.34,0.000204547
672,84.99074906,0.342,0.000211478
673,85.11119948,0.344,0.00021859
674,85.23164222,0.346,0.000226105
675,85.3520778,0.348,0.000233858
676,85.47253778,0.35,0.000241698
677,85.59297436,0.352,0.000250051
678,85.7134313,0.354,0.000258612
679,85.8338582,0.356,0.000267544
680,85.95432108,0.358,0.000276832
681,86.07476916,0.36,0.0002863
682,86.19523548,0.362,0.000296331
683,86.31568364,0.364,0.000306729
684,86.43612086,0.366,0.000317267
685,86.55657522,0.368,0.000328493
686,86.67700762,0.37,0.000339917
687,86.79748116,0.372,0.000351959
688,86.91792226,0.374,0.000364488
689,87.0383888,0.376,0.000377314
690,87.15884174,0.378,0.000390858
691,87.27930244,0.38,0.000405004
692,87.3997394,0.382,0.000419368
693,87.52020338,0.384,0.000434439
694,87.64065136,0.386,0.000450173
695,87.76109958,0.388,0.000466634
696,87.88153512,0.39,0.000483732
697,88.00198248,0.392,0.000501276
698,88.12243536,0.394,0.000519797
699,88.24287148,0.396,0.000539254
700,88.36334158,0.398,0.000559148
701,88.48377068,0.4,0.000580019
702,88.60422564,0.402,0.000601558
703,88.72466592,0.404,0.00062442
704,88.8451282,0.406,0.000648343
705,88.96557048,0.408,0.000672736
706,89.08601636,0.41,0.000698678
707,89.20647044,0.412,0.000725785
708,89.3269484,0.414,0.000753689
709,89.447397,0.416,0.000783365
710,89.56784216,0.418,0.000813573
711,89.6883007,0.42,0.000845904
712,89.80874976,0.422,0.000879807
713,89.9291954,0.424,0.000914732
714,90.04965422,0.426,0.00095172
715,90.1700935,0.428,0.000990471
716,90.29052684,0.43,0.00103051
717,90.51936586,0.432,0.001074705
718,90.6398462,0.434,0.00111868
719,90.76029682,0.436,0.00116537
720,90.88073546,0.438,0.001214532
721,91.00119686,0.44,0.001265327
722,91.12165394,0.442,0.001319496
723,91.24209698,0.444,0.001376349
724,91.36254198,0.446,0.001435056
725,91.48299032,0.448,0.001498211
726,91.60344792,0.45,0.001563331
727,91.72389392,0.452,0.00163288
728,91.84433382,0.454,0.00170601
729,91.96479136,0.456,0.001781933
730,92.08523464,0.458,0.001862967
731,92.20568788,0.46,0.001948422
732,92.32612454,0.462,0.002037281
733,92.44659532,0.464,0.002132475
734,92.56705554,0.466,0.002231214
735,92.68749384,0.468,0.0023367
736,92.80795572,0.47,0.002448577
737,92.9284012,0.472,0.00256482
738,93.04886086,0.474,0.002689177
739,93.16929032,0.476,0.002820629
740,93.28974224,0.478,0.002957231
741,93.4101809,0.48,0.003104336
742,93.53064772,0.482,0.003257497
743,93.65108206,0.484,0.003421967
744,93.77155564,0.486,0.003595495
745,93.89198376,0.488,0.003776827
746,94.01243512,0.49,0.00397148
747,94.13286972,0.492,0.004178165
748,94.25330436,0.494,0.004392423
749,94.3737572,0.496,0.004623311
750,94.49420606,0.498,0.004864674
751,94.61467834,0.5,0.005124232
752,94.73511502,0.502,0.005398543
753,94.85557444,0.504,0.005684758
754,94.97600796,0.506,0.005993277
755,95.09646094,0.508,0.006320028
756,95.21690858,0.51,0.006661242
757,95.33736206,0.512,0.007026976
758,95.45778688,0.514,0.00740922
759,95.57823598,0.516,0.007820483
760,95.69867528,0.518,0.008257135
761,95.81911196,0.52,0.008710333
762,95.93956132,0.522,0.009199444
763,96.06000004,0.524,0.009717599
764,96.18043936,0.526,0.010256521
765,96.4092576,0.528,0.010849118
766,96.5297456,0.53,0.011454523
767,96.6502008,0.532,0.012106672
768,96.77065256,0.534,0.012795076
769,96.89110654,0.536,0.013509378
770,97.0115553,0.538,0.014280185
771,97.13201246,0.54,0.015093803
772,97.25245254,0.542,0.015937746
773,97.37289424,0.544,0.016843334
774,97.49336054,0.546,0.01778543
775,97.61380866,0.548,0.018796295
776,97.73425424,0.55,0.019861534
777,97.85467532,0.552,0.020966053
778,97.9751249,0.554,0.0221432
779,98.09555188,0.556,0.023388833
780,98.21600694,0.558,0.024677038
781,98.3364426,0.56,0.026052296
782,98.45691332,0.562,0.027471423
783,98.57735786,0.564,0.028991446
784,98.6978194,0.566,0.030586228
785,98.8182617,0.568,0.03223066
786,98.93870154,0.57,0.03397879
787,99.05915982,0.572,0.035812616
788,99.17960588,0.574,0.037701607
789,99.30007238,0.576,0.039710298
790,99.4205086,0.578,0.041768447
791,99.54096204,0.58,0.043956384
792,99.66141078,0.582,0.046244249
793,99.78187776,0.584,0.048585802
794,99.90231144,0.586,0.051069275
795,100.0227663,0.588,0.053644702
796,100.1432062,0.59,0.056289501
797,100.2636618,0.592,0.059073158
798,100.3841134,0.594,0.061922781
799,100.5045426,0.596,0.064920656
800,100.6250018,0.598,0.068034858
801,100.7454375,0.6,0.07121373
802,100.8659135,0.602,0.074556284
803,100.9863665,0.604,0.0780029
804,101.1068279,0.606,0.081518032
805,101.2272634,0.608,0.085210614
806,101.3477065,0.61,0.088951588
807,101.4681556,0.612,0.092869282
808,101.5886017,0.614,0.096921332
809,101.7090305,0.616,0.101029746
810,101.8806151,0.618,0.105466843
811,102.0010892,0.62,0.109886169
812,102.1215424,0.622,0.114358902
813,102.2419956,0.624,0.11904335
814,102.3624527,0.626,0.123752594
815,102.4828884,0.628,0.128684998
816,102.6033395,0.63,0.133708954
817,102.7237724,0.632,0.138803482
818,102.8442066,0.634,0.144124985
819,102.9646716,0.636,0.149553299
820,103.0851177,0.638,0.155015945
821,103.2055717,0.64,0.160715103
822,103.3260182,0.642,0.1664505
823,103.4464682,0.644,0.172401428
824,103.5669042,0.646,0.178478241
825,103.6873577,0.648,0.184591293
826,103.8077939,0.65,0.190946579
827,103.9282382,0.652,0.197441101
828,104.0486735,0.654,0.203931808
829,104.1691304,0.656,0.210678101
830,104.2895724,0.658,0.217453003
831,104.409999,0.66,0.224473953
832,104.5304509,0.662,0.231630325
833,104.6508776,0.664,0.238771439
834,104.7713295,0.666,0.246204376
835,104.891766,0.668,0.253759384
836,105.0122299,0.67,0.261333466
837,105.1326644,0.672,0.269147873
838,105.2531185,0.674,0.276981354
839,105.3735592,0.676,0.285087585
840,105.4940124,0.678,0.293333054
841,105.6144358,0.68,0.301561356
842,105.7349038,0.682,0.310070038
843,105.8553479,0.684,0.318727493
844,105.9758019,0.686,0.327375412
845,106.0962741,0.688,0.336284637
846,106.216716,0.69,0.345216751
847,106.3371821,0.692,0.35442543
848,106.4576052,0.694,0.363754272
849,106.5780579,0.696,0.373062134
850,106.6985061,0.698,0.382686615
851,106.8189512,0.7,0.392467499
852,106.9393901,0.702,0.399902344
853,107.0598399,0.704,0.399906158
854,107.1802736,0.706,0.399904251
855,107.300719,0.708,0.399904251
856,107.4211421,0.71,0.399904251
857,107.541589,0.712,0.399902344
858,107.6620213,0.714,0.399902344
859,107.7824505,0.716,0.399906158
860,107.9028932,0.718,0.399909973
861,108.0233286,0.72,0.399906158
862,108.1437738,0.722,0.399904251
863,108.2641963,0.724,0.399904251
864,108.3846412,0.726,0.399906158
865,108.5050783,0.728,0.399908066
866,108.6255344,0.73,0.399906158
867,108.7459648,0.732,0.399902344
868,108.8664166,0.734,0.399906158
869,108.9868492,0.736,0.399904251
870,109.107302,0.738,0.399906158
871,109.2277331,0.74,0.399900436
872,109.34817,0.742,0.399908066
873,109.4686177,0.744,0.399902344
874,109.5890476,0.746,0.399902344
875,109.7094922,0.748,0.399900436
876,109.829915,0.75,0.399902344
877,109.9503602,0.752,0.399900436
878,110.0707947,0.754,0.399900436
879,110.1912445,0.756,0.399906158
880,110.3116774,0.758,0.399900436
881,110.4321376,0.76,0.399904251
882,110.5525789,0.762,0.399902344
883,110.673005,0.764,0.399900436
884,110.7934554,0.766,0.399900436
885,110.913889,0.768,0.399904251
886,111.0343421,0.77,0.399904251
887,111.1547778,0.772,0.399900436
888,111.2752187,0.774,0.399902344
889,111.39565,0.776,0.399906158
890,111.516095,0.778,0.399898529
891,111.6365275,0.78,0.399902344
892,111.7569797,0.782,0.399900436
893,111.8774126,0.784,0.399902344
894,111.9978619,0.786,0.399900436
895,112.1183016,0.788,0.399900436
896,112.2387482,0.79,0.399902344
897,112.3591843,0.792,0.399902344
898,112.4796071,0.794,0.39991188
899,112.6000585,0.796,0.399902344
900,112.7204914,0.798,0.399898529
901,112.8409379,0.8,0.399900436
902,112.96137,0.802,0.399902344
903,113.0818216,0.804,0.399898529
904,113.2022663,0.806,0.399902344
905,113.3227217,0.808,0.399902344
906,113.4431446,0.81,0.399902344
907,113.5635955,0.812,0.399902344
908,113.6840204,0.814,0.399900436
909,113.8044671,0.816,0.399894714
910,113.9249016,0.818,0.399898529
911,114.0453329,0.82,0.399898529
912,114.1657842,0.822,0.399896622
913,114.2862083,0.824,0.399894714
914,114.4066641,0.826,0.399900436
915,114.5270999,0.828,0.399900436
916,114.6475516,0.83,0.399900436
917,114.7679841,0.832,0.399902344
918,114.888435,0.834,0.399900436
919,115.0088726,0.836,0.399896622
920,115.1293218,0.838,0.399896622
921,115.2497483,0.84,0.399894714
922,115.3701955,0.842,0.399896622
923,115.4906215,0.844,0.399900436
924,115.6110581,0.846,0.399900436
925,115.7315005,0.848,0.399898529
926,115.8519251,0.85,0.399902344
927,115.9723833,0.852,0.399902344
928,116.0928234,0.854,0.399896622
929,116.2132699,0.856,0.399894714
930,116.333703,0.858,0.399898529
931,116.4541489,0.86,0.399900436
932,116.574586,0.862,0.399896622
933,116.6950358,0.864,0.399896622
934,116.8154708,0.866,0.399896622
935,116.9359283,0.868,0.399896622
936,117.0563589,0.87,0.399902344
937,117.1768221,0.872,0.399894714
938,117.2972635,0.874,0.399894714
939,117.4177048,0.876,0.399892807
940,117.5381535,0.878,0.399896622
941,117.6585845,0.88,0.399892807
942,117.7790349,0.882,0.3998909
943,117.899459,0.884,0.399894714
944,118.0199049,0.886,0.399894714
945,118.140329,0.888,0.399894714
946,118.260781,0.89,0.399900436
947,118.3812149,0.892,0.399894714
948,118.5016669,0.894,0.399896622
949,118.6221182,0.896,0.399892807
950,118.7425679,0.898,0.399900436
951,118.8630058,0.9,0.3998909
952,118.9834471,0.902,0.399894714
953,119.1039062,0.904,0.399892807
954,119.2243465,0.906,0.399892807
955,119.3448025,0.908,0.399900436
956,119.4652327,0.91,0.399896622
957,119.585679,0.912,0.399892807
958,119.7061048,0.914,0.399892807
959,119.8265519,0.916,0.399894714
960,119.946977,0.918,0.399892807
961,120.0674256,0.92,0.3998909
962,120.1878555,0.922,0.399896622
963,120.3083006,0.924,0.399892807
964,120.428737,0.926,0.399896622
965,120.5491679,0.928,0.399902344
966,120.6696124,0.93,0.399896622
967,120.790057,0.932,0.399892807
968,120.9104997,0.934,0.399894714
969,121.0309457,0.936,0.399898529
970,121.1513914,0.938,0.3998909
971,121.2718212,0.94,0.399892807
972,121.392269,0.942,0.3998909
973,121.5127118,0.944,0.399892807
974,121.6331574,0.946,0.399894714
975,121.7536008,0.948,0.3998909
976,121.8740347,0.95,0.399887085
977,121.994485,0.952,0.399887085
978,122.1149163,0.954,0.3998909
979,122.2353656,0.956,0.3998909
980,122.3557974,0.958,0.399888992
981,122.4762457,0.96,0.399894714
982,122.5966826,0.962,0.399900436
983,122.7171287,0.964,0.399894714
984,122.8375611,0.966,0.399894714
985,122.9580193,0.968,0.3998909
986,123.0784507,0.97,0.3998909
987,123.1988872,0.972,0.3998909
988,123.3193365,0.974,0.399892807
989,123.4397794,0.976,0.399887085
990,123.5602383,0.978,0.3998909
991,123.6806678,0.98,0.3998909
992,123.8011254,0.982,0.399887085
993,123.9215568,0.984,0.399888992
994,124.04202,0.986,0.3998909
995,124.1624601,0.988,0.399887085
996,124.2829091,0.99,0.399885178
997,124.4033421,0.992,0.399888992
998,124.5237916,0.994,0.3998909
999,124.6442299,0.996,0.3998909
1000,124.7647131,0.998,0.3998909
1001,124.8851681,1,0.399892807
