Zeit t / s;Spannung U_B1 / V;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s;Relais R_1;Spannung U_A / V;Spannungsquelle S_1
20,4;0;17;204;11,3096944804727;35,0959030647146;0;1,1640625;1
20,5;0;23;205;11,3653941490128;35,0959030647146;0;1,55208333333333;1
20,6;0;18;206;11,421093817553;35,0959030647146;0;1,55208333333333;1
20,701;0;18;207;11,4767934860931;35,0959030647146;0;1,55208333333333;1
20,8;0;14;208;11,5324931546332;23,3027523546599;0;1,1640625;1
20,899;0;14;209;11,5881928231734;23,3027523546599;0;1,1640625;1
20,999;0;27;210;11,6438924917135;23,3027523546599;0;1,1640625;1
21,099;0;12;211;11,6995921602536;23,3027523546599;0;1,1640625;1
21,2;0;13;212;11,7552918287938;23,3027523546599;0;1,1640625;1
21,3;0;16;213;11,8109914973339;23,3027523546599;0;1,1640625;1
21,401;0;15;214;11,866691165874;23,3027523546599;0;1,1640625;1
21,5;0;9;215;11,9223908344142;23,3027523546599;0;1,1640625;1
21,599;0;14;216;11,9780905029543;23,3027523546599;0;1,1640625;1
21,699;0;8;217;12,0337901714945;23,3027523546599;0;1,1640625;1
21,8;0;8;218;12,0894898400346;46,0090775910087;0;1,1640625;1
21,901;0;12;219;12,1451895085747;46,0090775910087;0;1,1640625;1
22,001;0;10;220;12,2008891771149;46,0090775910087;0;1,1640625;1
22,1;0;12;221;12,256588845655;46,0090775910087;0;1,1640625;1
22,2;0;15;222;12,3122885141951;46,0090775910087;0;1,1640625;1
22,301;0;10;223;12,3679881827353;46,0090775910087;0;1,1640625;1
22,4;0;8;224;12,4236878512754;46,0090775910087;0;1,1640625;1
22,499;0;21;225;12,4793875198155;46,0090775910087;0;1,1640625;1
22,6;0;15;226;12,5350871883557;46,0090775910087;0;1,1640625;1
22,7;0;14;227;12,5907868568958;38,8780591895124;0;1,1640625;1
22,799;0;15;228;12,6464865254359;38,8780591895124;0;1,1640625;1
22,899;0;10;229;12,7021861939761;38,8780591895124;0;1,55208333333333;1
23;0;15;230;12,7578858625162;38,8780591895124;0;1,55208333333333;1
23,099;0;15;231;12,8135855310563;38,8780591895124;0;1,55208333333333;1
23,199;0;14;232;12,8692851995965;38,8780591895124;0;1,55208333333333;1
