Zeit t / s;Spannung U_B1 / V;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s;Relais R_1;Spannung U_A / V;Spannungsquelle S_1
15,5;0;12;155;8,58041072200605;37,749013029849;0;2,328125;1
15,599;0;8;156;8,63611039054619;37,749013029849;0;2,328125;1
15,699;0;8;157;8,69181005908632;37,749013029849;0;2,328125;1
15,799;0;9;158;8,74750972762646;37,749013029849;0;2,328125;1
15,899;0;9;159;8,8032093961666;37,749013029849;0;1,94010416666667;1
15,999;0;8;160;8,85890906470673;34,0210318018599;0;1,94010416666667;1
16,1;0;10;161;8,91460873324687;34,0210318018599;0;1,55208333333333;1
16,199;0;3;162;8,970308401787;34,0210318018599;0;1,55208333333333;1
16,299;0;6;163;9,02600807032714;34,0210318018599;0;1,94010416666667;1
16,399;0;8;164;9,08170773886727;34,0210318018599;0;1,55208333333333;1
16,5;0;12;165;9,13740740740741;34,0210318018599;0;1,55208333333333;1
16,6;0;11;166;9,19310707594754;34,0210318018599;0;1,1640625;1
16,699;0;8;167;9,24880674448768;34,0210318018599;0;1,55208333333333;1
16,8;0;7;168;9,30450641302781;34,0210318018599;0;1,94010416666667;1
16,901;0;11;169;9,36020608156795;38,7919048166357;0;2,328125;1
17;0;12;170;9,41590575010808;38,7919048166357;0;2,328125;1
17,101;0;9;171;9,47160541864822;38,7919048166357;0;2,328125;1
17,201;0;24;172;9,52730508718836;38,7919048166357;0;2,328125;1
17,301;0;17;173;9,58300475572849;38,7919048166357;0;2,71614583333333;1
17,4;0;23;174;9,63870442426863;38,7919048166357;0;2,71614583333333;1
17,501;0;26;175;9,69440409280876;38,7919048166357;0;2,71614583333333;1
17,6;0;25;176;9,7501037613489;38,7919048166357;0;2,71614583333333;1
17,701;0;26;177;9,80580342988904;38,7919048166357;0;2,71614583333333;1
17,8;0;16;178;9,86150309842917;38,7919048166357;0;2,71614583333333;1
17,9;0;13;179;9,9172027669693;37,0596660623604;0;2,71614583333333;1
18;0;14;180;9,97290243550944;37,0596660623604;0;2,71614583333333;1
18,1;0;14;181;10,0286021040496;37,0596660623604;0;2,328125;1
18,199;0;11;182;10,0843017725897;37,0596660623604;0;2,328125;1
18,299;0;10;183;10,1400014411298;37,0596660623604;0;1,94010416666667;1
18,4;0;9;184;10,19570110967;37,0596660623604;0;1,94010416666667;1
18,5;0;11;185;10,2514007782101;37,0596660623604;0;1,1640625;1
18,601;0;9;186;10,3071004467503;37,0596660623604;0;1,55208333333333;1
18,701;0;4;187;10,3628001152904;37,0596660623604;0;1,94010416666667;1
18,8;0;9;188;10,4184997838305;37,0596660623604;0;1,94010416666667;1
18,9;0;6;189;10,4741994523707;35,9832821671052;0;1,94010416666667;1
19;0;11;190;10,5298991209108;35,9832821671052;0;1,1640625;1
19,1;0;9;191;10,5855987894509;35,9832821671052;0;1,1640625;1
19,199;0;3;192;10,6412984579911;35,9832821671052;0;1,1640625;1
19,3;0;9;193;10,6969981265312;35,9832821671052;0;0,388020833333333;1
19,4;0;15;194;10,7526977950713;35,9832821671052;0;0,388020833333333;1
19,5;0;9;195;10,8083974636115;35,9832821671052;0;0,388020833333333;1
19,599;0;9;196;10,8640971321516;35,9832821671052;0;0;1
19,702;0;11;197;10,9197968006917;35,9832821671052;0;0;1
19,801;0;9;198;10,9754964692319;32,1744360348358;0;0;1
19,9;0;13;199;11,031196137772;32,1744360348358;0;0,776041666666667;1
20,001;0;12;200;11,0868958063121;32,1744360348358;0;1,55208333333333;1
20,1;0;10;201;11,1425954748523;32,1744360348358;0;1,55208333333333;1
20,2;0;13;202;11,1982951433924;32,1744360348358;0;1,55208333333333;1
20,3;0;19;203;11,2539948119326;32,1744360348358;0;1,55208333333333;1
20,4;0;15;204;11,3096944804727;32,1744360348358;0;2,328125;1
20,501;0;13;205;11,3653941490128;32,1744360348358;0;2,328125;1
20,6;0;18;206;11,421093817553;32,1744360348358;0;2,328125;1
20,699;0;18;207;11,4767934860931;32,1744360348358;0;2,328125;1
20,799;0;18;208;11,5324931546332;29,0686222966557;0;2,328125;1
20,9;0;22;209;11,5881928231734;29,0686222966557;0;1,94010416666667;1
21;0;29;210;11,6438924917135;29,0686222966557;0;1,94010416666667;1
21,101;0;19;211;11,6995921602536;29,0686222966557;0;2,328125;1
21,2;0;18;212;11,7552918287938;29,0686222966557;0;2,328125;1
21,3;0;23;213;11,8109914973339;29,0686222966557;0;2,328125;1
21,399;0;13;214;11,866691165874;29,0686222966557;0;2,328125;1
21,5;0;11;215;11,9223908344142;29,0686222966557;0;2,71614583333333;1
21,599;0;12;216;11,9780905029543;29,0686222966557;0;2,71614583333333;1
21,7;0;8;217;12,0337901714945;35,5115803818494;0;2,71614583333333;1
21,799;0;10;218;12,0894898400346;35,5115803818494;0;2,71614583333333;1
21,9;0;12;219;12,1451895085747;35,5115803818494;0;2,71614583333333;1
22,001;0;9;220;12,2008891771149;35,5115803818494;0;2,71614583333333;1
22,1;0;18;221;12,256588845655;35,5115803818494;0;2,71614583333333;1
22,2;0;10;222;12,3122885141951;35,5115803818494;0;2,71614583333333;1
22,3;0;7;223;12,3679881827353;35,5115803818494;0;2,71614583333333;1
22,399;0;8;224;12,4236878512754;35,5115803818494;0;2,71614583333333;1
22,499;0;13;225;12,4793875198155;35,5115803818494;0;1,94010416666667;1
22,6;0;7;226;12,5350871883557;34,4243903246142;0;2,71614583333333;1
22,7;0;20;227;12,5907868568958;34,4243903246142;0;2,71614583333333;1
22,8;0;15;228;12,6464865254359;34,4243903246142;0;2,71614583333333;1
22,901;0;17;229;12,7021861939761;34,4243903246142;0;1,94010416666667;1
23;0;10;230;12,7578858625162;34,4243903246142;0;2,71614583333333;1
23,101;0;17;231;12,8135855310563;34,4243903246142;0;3,10416666666667;1
23,201;0;18;232;12,8692851995965;34,4243903246142;0;3,10416666666667;1
23,301;0;11;233;12,9249848681366;34,4243903246142;0;3,10416666666667;1
23,4;0;20;234;12,9806845366768;34,4243903246142;0;3,10416666666667;1
23,501;0;15;235;13,0363842052169;49,9524619070851;0;3,10416666666667;1
23,6;0;23;236;13,092083873757;49,9524619070851;0;2,328125;1
23,7;0;21;237;13,1477835422972;49,9524619070851;0;2,328125;1
23,8;0;22;238;13,2034832108373;49,9524619070851;0;2,328125;1
23,901;0;22;239;13,2591828793774;49,9524619070851;0;2,328125;1
24;0;16;240;13,3148825479176;49,9524619070851;0;1,94010416666667;1
24,1;0;20;241;13,3705822164577;49,9524619070851;0;0,776041666666667;1
24,2;0;19;242;13,4262818849978;49,9524619070851;0;1,1640625;1
24,3;0;20;243;13,481981553538;49,9524619070851;0;1,1640625;1
24,401;0;19;244;13,5376812220781;49,9524619070851;0;0,776041666666667;1
24,5;0;19;245;13,5933808906182;27,0252551008918;0;0,776041666666667;1
24,601;0;27;246;13,6490805591584;27,0252551008918;0;1,1640625;1
24,7;0;22;247;13,7047802276985;27,0252551008918;0;1,1640625;1
24,8;0;26;248;13,7604798962387;27,0252551008918;0;1,1640625;1
24,9;0;23;249;13,8161795647788;27,0252551008918;0;1,1640625;1
25;0;29;250;13,8718792333189;27,0252551008918;0;1,1640625;1
25,1;0;23;251;13,9275789018591;27,0252551008918;0;1,55208333333333;1
25,2;0;24;252;13,9832785703992;27,0252551008918;0;1,94010416666667;1
25,3;0;29;253;14,0389782389393;27,0252551008918;0;1,94010416666667;1
25,4;0;35;254;14,0946779074795;27,0252551008918;0;1,94010416666667;1
25,499;0;28;255;14,1503775760196;34,0557117388336;0;1,94010416666667;1
25,599;0;33;256;14,2060772445597;34,0557117388336;0;1,94010416666667;1
25,7;0;33;257;14,2617769130999;34,0557117388336;0;1,55208333333333;1
25,8;0;22;258;14,31747658164;34,0557117388336;0;1,94010416666667;1
25,901;0;29;259;14,3731762501801;34,0557117388336;0;2,328125;1
26;0;40;260;14,4288759187203;34,0557117388336;0;2,328125;1
26,1;0;36;261;14,4845755872604;34,0557117388336;0;1,94010416666667;1
26,201;0;32;262;14,5402752558005;34,0557117388336;0;1,55208333333333;1
26,3;0;34;263;14,5959749243407;34,0557117388336;0;2,328125;1
26,4;0;39;264;14,6516745928808;49,901793270843;0;2,328125;1
26,5;0;36;265;14,707374261421;49,901793270843;0;2,328125;1
26,6;0;35;266;14,7630739299611;49,901793270843;0;2,328125;1
26,7;0;44;267;14,8187735985012;49,901793270843;0;2,328125;1
26,8;0;30;268;14,8744732670414;49,901793270843;0;1,55208333333333;1
26,901;0;37;269;14,9301729355815;49,901793270843;0;1,1640625;1
27;0;40;270;14,9858726041216;49,901793270843;0;0,776041666666667;1
27,099;0;29;271;15,0415722726618;49,901793270843;0;0,776041666666667;1
27,2;0;58;272;15,0972719412019;49,901793270843;0;0,388020833333333;1
27,3;0;47;273;15,152971609742;49,901793270843;0;0,388020833333333;1
27,4;0;52;274;15,2086712782822;40,015846275125;0;1,55208333333333;1
27,5;0;60;275;15,2643709468223;40,015846275125;0;1,55208333333333;1
