Distance_(pixels),Gray_Value
2138,45.794
2139,44.466
2140,42.834
2141,43.091
2142,39.905
2143,39.162
2144,36.696
2145,37.391
2146,34.368
2147,35.067
2148,33.292
2149,31.423
2150,31.526
2151,30.735
2152,32.229
2153,32.186
2154,34.696
2155,36.672
2156,37.016
2157,41.458
2158,40.482
2159,42.625
2160,43.530
2161,46.506
2162,46.209
2163,46.937
2164,46.881
2165,49.277
2166,51.372
2167,52.059
2168,52.308
2169,50.937
2170,51.842
2171,53.885
2172,54.917
2173,56.621
2174,58.391
2175,57.747
2176,58.960
2177,59.818
2178,59.043
2179,59.498
2180,58.119
2181,59.142
2182,58.747
2183,59.138
2184,60.150
2185,60.628
2186,60.870
2187,61.490
2188,61.692
2189,59.779
2190,60.779
2191,60.087
2192,61.617
2193,61.486
2194,60.834
2195,62.008
2196,61.597
2197,61.755
2198,63.063
2199,61.399
2200,60.905
2201,62.822
2202,66.320
2203,68.889
2204,73.206
2205,74.462
2206,74.285
2207,71.099
2208,66.273
2209,61.949
2210,60.834
2211,61.771
2212,61.020
2213,62.838
2214,62.040
2215,62.304
2216,61.569
2217,59.609
2218,60.138
2219,60.798
2220,60.988
2221,61.265
2222,60.866
2223,61.099
2224,58.719
2225,58.403
2226,58.854
2227,59.545
2228,59.312
2229,58.565
2230,57.628
2231,57.569
2232,56.411
2233,56.763
2234,55.213
2235,53.004
2236,52.585
2237,50.980
2238,50.502
2239,51.324
2240,51.913
2241,50.775
2242,51.055
2243,48.431
2244,47.684
2245,49.016
2246,46.474
2247,46.383
2248,45.324
2249,44.644
2250,43.585
2251,43.206
2252,41.704
2253,39.751
2254,38.672
2255,39.269
2256,37.348
2257,36.885
2258,34.269
2259,32.494
2260,32.411
2261,32.182
2262,30.708
2263,29.719
2264,28.340
2265,28.945
2266,30.893
2267,32.451
2268,36.909
2269,38.431
2270,41.510
2271,44.427
2272,46.209
2273,44.992
2274,46.024
2275,48.387
2276,47.680
2277,49.806
2278,50.775
2279,52.791
2280,53.028
2281,52.569
2282,53.727
2283,55.356
2284,54.711
2285,55.964
2286,55.870
2287,56.443
2288,56.810
2289,57.217
2290,55.652
2291,57.573
2292,59.482
2293,58.107
2294,57.123
2295,58.245
2296,58.893
2297,57.862
2298,57.779
2299,56.538
2300,58.178
2301,58.640
2302,60.605
2303,61.328
2304,60.826
2305,61.794
2306,64.976
2307,65.273
2308,69.320
2309,72.079
2310,75.826
2311,75.099
2312,73.996
2313,68.182
2314,65.340
2315,63.395
2316,61.755
2317,61.917
2318,61.518
2319,61.621
2320,62.300
2321,61.692
2322,60.783
2323,62.103
2324,60.628
2325,60.960
2326,61.715
2327,62.490
2328,61.237
2329,61.111
2330,60.150
2331,60.024
2332,60.846
2333,61.071
2334,60.277
2335,60.889
2336,59.597
2337,60.498
2338,59.866
2339,59.028
2340,58.585
2341,58.680
2342,59.047
2343,58.241
2344,57.881
2345,57.530
2346,57.107
2347,58.008
2348,56.692
2349,56.352
2350,56.047
2351,56.174
2352,54.676
2353,54.253
2354,52.838
2355,52.755
2356,52.668
2357,50.937
2358,51.949
2359,51.601
2360,50.676
2361,49.103
2362,48.028
2363,47.802
2364,45.462
2365,43.719
2366,42.134
2367,39.858
2368,39.696
2369,40.059
2370,37.648
2371,35.178
2372,34.751
2373,33.206
2374,33.593
2375,31.281
2376,30.893
2377,32.289
2378,33.407
2379,35.387
2380,38.901
2381,40.439
2382,43.688
2383,44.538
2384,45.818
2385,44.285
2386,45.775
2387,46.648
2388,49.186
2389,50.158
2390,48.696
2391,51.443
2392,52.320
2393,54.510
2394,53.794
2395,56.755
2396,56.083
2397,57.727
2398,58.198
2399,59.067
2400,58.810
2401,59.435
2402,59.881
2403,60.051
2404,60.269
2405,59.589
2406,59.723
2407,61.984
2408,61.628
2409,60.897
2410,61.296
2411,61.881
2412,67.340
2413,68.949
2414,74.296
2415,76.759
2416,79.051
2417,77.004
2418,75.356
2419,73.862
2420,71.526
2421,67.249
2422,64.759
2423,65.735
2424,63.937
2425,61.870
2426,64.316
2427,64.289
2428,64.597
2429,63.945
2430,63.075
2431,62.561
2432,61.806
2433,62.043
2434,61.676
2435,61.798
2436,60.557
2437,62.542
2438,59.348
2439,60.779
2440,60.794
2441,59.870
2442,60.016
2443,60.142
2444,59.545
2445,58.976
2446,58.356
2447,58.747
2448,59.838
2449,58.269
2450,56.937
2451,58.917
2452,58.265
2453,56.625
2454,57.119
2455,54.893
2456,54.142
2457,54.253
2458,53.324
2459,52.806
2460,52.925
2461,51.542
2462,52.660
2463,50.949
2464,51.012
2465,49.783
2466,50.043
2467,49.111
2468,48.794
2469,48.708
2470,45.522
2471,45.522
2472,44.874
2473,43.308
2474,43.202
2475,41.166
2476,41.621
2477,41.526
2478,40.530
2479,38.344
2480,35.866
2481,33.063
2482,31.079
2483,29.146
2484,26.949
2485,23.838
2486,25.490
2487,25.561
2488,25.087
2489,26.696
2490,25.913
2491,24.933
2492,25.715
2493,29.047
2494,32.269
2495,33.613
2496,34.945
2497,34.269
2498,37.542
2499,39.356
2500,39.798
2501,38.917
2502,41.099
2503,43.482
2504,41.625
2505,43.427
2506,43.538
2507,43.640
2508,44.344
2509,46.636
2510,45.692
2511,45.988
2512,45.403
2513,47.858
2514,48.617
2515,49.360
2516,50.593
2517,53.688
2518,55.767
2519,58.028
2520,63.166
2521,67.051
2522,69.095
2523,68.617
2524,68.609
2525,65.980
2526,64.925
2527,61.372
2528,58.854
2529,57.798
2530,55.348
2531,55.040
2532,53.423
2533,54.368
2534,53.794
2535,53.320
2536,53.032
2537,52.581
2538,53.186
2539,53.897
2540,55.134
2541,54.091
2542,52.909
2543,50.763
2544,51.711
2545,53.534
2546,53.273
2547,53.233
2548,51.209
2549,52.589
2550,53.245
2551,52.838
2552,53.767
2553,51.791
2554,51.261
2555,50.296
2556,50.249
2557,49.257
2558,49.723
2559,49.996
2560,48.838
2561,46.526
2562,46.719
2563,46.668
2564,48.233
2565,47.549
2566,47.486
2567,46.830
2568,45.213
2569,43.569
2570,44.134
2571,44.451
2572,43.542
2573,42.644
2574,42.530
2575,40.874
2576,40.617
2577,40.012
2578,40.198
2579,40.830
2580,38.561
2581,37.826
2582,38.190
2583,35.842
2584,36.818
2585,36.913
2586,35.601
2587,34.269
2588,34.000
2589,31.897
2590,29.372
2591,30.431
2592,29.656
2593,30.478
2594,29.628
2595,32.826
2596,32.344
2597,31.656
2598,32.138
2599,34.040
2600,31.656
2601,33.680
2602,34.071
2603,32.945
2604,34.490
2605,31.530
2606,32.012
2607,31.336
2608,30.474
2609,29.439
2610,33.194
2611,31.375
2612,33.356
2613,35.672
2614,35.079
2615,36.348
2616,36.126
2617,37.870
2618,40.953
2619,40.502
2620,43.245
2621,45.221
2622,45.012
2623,48.245
2624,47.953
2625,51.589
2626,53.423
2627,58.020
2628,60.407
2629,61.372
2630,62.277
2631,61.202
2632,61.032
2633,57.573
2634,55.854
2635,52.775
2636,51.846
2637,52.727
2638,53.170
2639,51.474
2640,51.708
2641,53.605
2642,52.751
2643,53.083
2644,53.514
2645,52.530
2646,55.296
2647,54.395
2648,55.162
2649,55.964
2650,54.597
2651,55.636
2652,55.261
2653,54.818
2654,56.083
2655,55.079
2656,55.862
2657,54.304
2658,55.613
2659,58.328
2660,55.802
2661,57.834
2662,57.526
2663,57.628
2664,58.016
2665,58.051
2666,58.063
2667,58.498
2668,55.715
2669,57.079
2670,56.553
2671,55.767
2672,56.763
2673,58.466
2674,57.632
2675,57.451
2676,57.632
2677,57.794
2678,55.549
2679,56.308
2680,57.158
2681,54.672
2682,56.644
2683,58.162
2684,58.526
2685,56.893
2686,55.364
2687,54.810
2688,55.348
2689,53.996
2690,51.146
2691,50.032
2692,50.091
2693,49.320
2694,50.032
2695,47.992
2696,47.111
2697,47.320
2698,45.126
2699,42.510
2700,43.739
2701,43.478
2702,42.320
2703,44.000
2704,43.613
2705,42.134
2706,43.174
2707,40.123
2708,37.980
2709,36.949
2710,33.115
2711,31.091
2712,28.834
2713,27.818
2714,28.427
2715,28.980
2716,28.004
2717,30.190
2718,28.008
2719,28.719
2720,28.087
2721,29.028
2722,30.711
2723,30.158
2724,34.577
2725,37.731
2726,40.387
2727,40.115
2728,40.190
2729,41.304
2730,42.684
2731,44.190
2732,47.451
2733,51.763
2734,58.901
2735,61.542
2736,62.383
2737,59.877
2738,61.324
2739,61.905
2740,59.253
2741,56.451
2742,55.423
2743,54.225
2744,54.636
2745,52.668
2746,54.870
2747,53.257
2748,53.791
2749,53.957
2750,55.285
2751,54.498
2752,54.514
2753,55.478
2754,55.708
2755,55.253
2756,55.775
2757,55.573
2758,55.431
2759,56.024
2760,57.937
2761,58.083
2762,57.375
2763,57.581
2764,55.577
2765,54.545
2766,55.435
2767,55.067
2768,55.119
2769,57.051
2770,56.202
2771,56.115
2772,55.862
2773,57.087
2774,56.929
2775,55.549
2776,57.075
2777,55.893
2778,55.502
2779,56.530
2780,54.877
2781,53.850
2782,54.482
2783,53.443
2784,52.419
2785,53.526
2786,53.937
2787,53.075
2788,53.103
2789,53.783
2790,52.403
2791,53.925
2792,53.660
2793,54.375
2794,52.462
2795,52.379
2796,50.617
2797,50.036
2798,49.692
2799,49.684
2800,48.067
2801,46.534
2802,48.059
2803,45.972
2804,45.862
2805,44.980
2806,43.719
2807,44.609
2808,41.593
2809,41.992
2810,41.241
2811,38.917
2812,41.435
2813,39.858
2814,37.589
2815,36.743
2816,37.992
2817,37.016
2818,35.051
2819,35.514
2820,34.273
2821,30.016
2822,32.324
2823,29.980
2824,29.514
2825,28.775
2826,29.704
2827,30.984
2828,32.289
2829,33.771
2830,29.980
2831,30.569
2832,34.162
2833,36.383
2834,36.387
2835,36.320
2836,40.130
2837,42.739
2838,44.874
2839,46.316
2840,48.806
2841,50.510
2842,50.198
2843,50.202
2844,48.083
2845,48.486
2846,46.692
2847,43.771
2848,42.613
2849,41.399
2850,38.253
2851,37.909
2852,39.937
2853,36.292
2854,38.656
2855,37.269
2856,35.324
2857,37.455
2858,38.893
2859,39.419
2860,37.111
2861,38.364
2862,35.593
2863,38.186
2864,40.281
2865,35.858
2866,36.447
2867,37.877
2868,36.866
2869,38.708
2870,38.921
2871,38.115
2872,40.711
2873,39.095
2874,37.478
2875,35.051
2876,39.087
2877,39.423
2878,37.664
2879,39.474
2880,38.901
2881,38.632
2882,36.656
2883,39.111
2884,37.569
2885,37.387
2886,39.577
2887,38.763
2888,36.538
2889,37.949
2890,38.506
2891,36.830
2892,36.273
2893,36.411
2894,35.913
2895,35.281
2896,38.075
2897,36.692
2898,35.431
2899,36.577
2900,34.178
2901,34.340
2902,34.838
2903,35.747
2904,32.846
2905,34.190
2906,33.953
2907,32.352
2908,32.960
2909,33.312
2910,32.704
2911,32.229
2912,33.079
2913,33.676
2914,33.047
2915,32.206
2916,33.008
2917,32.692
2918,33.324
2919,32.032
2920,31.613
2921,31.569
2922,30.435
2923,29.593
2924,31.055
2925,28.854
2926,29.198
2927,31.174
2928,32.486
2929,30.862
2930,30.462
2931,31.680
2932,32.613
2933,33.273
2934,33.937
2935,30.636
2936,30.949
2937,31.549
2938,33.028
2939,32.941
2940,34.186
2941,34.727
2942,37.874
2943,40.340
2944,42.443
2945,46.158
2946,47.700
2947,49.470
2948,49.178
2949,45.419
2950,44.170
2951,42.435
2952,41.881
2953,38.549
2954,36.767
2955,35.858
2956,36.130
2957,35.640
2958,37.186
2959,36.249
2960,36.016
2961,36.968
2962,37.862
2963,39.794
2964,38.905
2965,39.779
2966,38.549
2967,39.711
2968,39.941
2969,42.407
2970,42.542
2971,42.289
2972,44.043
2973,45.794
2974,46.123
2975,47.040
2976,47.486
2977,45.964
2978,46.391
2979,47.289
2980,48.625
2981,49.261
2982,50.059
2983,51.182
2984,50.605
2985,53.202
2986,54.684
2987,53.625
2988,53.194
2989,52.960
2990,55.257
2991,55.107
2992,55.028
2993,57.992
2994,55.296
2995,55.763
2996,55.067
2997,56.676
2998,55.067
2999,56.644
3000,54.403
3001,55.352
3002,54.676
3003,54.755
3004,53.621
3005,53.368
3006,55.913
3007,54.960
3008,56.905
3009,54.336
3010,55.621
3011,55.893
3012,54.901
3013,54.431
3014,54.130
3015,53.273
3016,55.190
3017,52.838
3018,54.213
3019,53.561
3020,53.569
3021,52.557
3022,50.968
3023,51.917
3024,51.672
3025,52.324
3026,51.779
3027,49.834
3028,49.846
3029,49.874
3030,48.731
3031,50.150
3032,48.407
3033,49.075
3034,47.522
3035,47.538
3036,46.119
3037,45.846
3038,44.601
3039,44.360
3040,42.751
3041,40.901
3042,39.866
3043,38.474
3044,40.071
3045,39.296
3046,41.470
3047,40.929
3048,42.095
3049,41.028
3050,40.202
3051,38.107
3052,36.383
3053,35.913
3054,37.142
3055,38.123
3056,41.150
3057,39.621
3058,41.194
3059,39.905
3060,39.814
3061,37.447
3062,34.423
3063,31.747
3064,32.178
3065,30.715
3066,28.747
3067,31.834
3068,32.779
3069,36.625
3070,37.190
3071,37.265
3072,34.601
3073,36.079
3074,38.138
3075,38.107
3076,40.170
3077,40.874
3078,40.340
3079,41.028
3080,41.984
3081,41.249
3082,43.411
3083,42.664
3084,43.032
3085,43.751
3086,43.043
3087,42.628
3088,43.960
3089,46.806
3090,46.842
3091,48.213
3092,48.660
3093,48.221
3094,47.810
3095,50.348
3096,50.399
3097,50.798
3098,49.980
3099,52.063
3100,49.684
3101,50.411
3102,52.119
3103,50.711
3104,52.676
3105,51.814
3106,51.336
3107,52.949
3108,50.059
3109,50.063
3110,49.368
3111,48.170
3112,47.862
3113,50.233
3114,50.138
3115,50.719
3116,48.862
3117,49.265
3118,49.917
3119,51.138
3120,49.972
3121,51.905
3122,50.079
3123,49.636
3124,49.791
3125,47.980
3126,47.617
3127,45.178
3128,45.787
3129,45.126
3130,44.277
3131,45.213
3132,44.605
3133,43.723
3134,42.893
3135,43.099
3136,41.403
3137,41.462
3138,41.605
3139,40.336
3140,39.743
3141,36.569
3142,37.447
3143,37.593
3144,35.779
3145,36.545
3146,36.462
3147,34.826
3148,36.032
3149,37.960
3150,37.063
3151,35.885
3152,36.016
3153,37.893
3154,36.233
3155,36.735
3156,38.905
3157,37.980
3158,37.953
3159,36.791
3160,39.016
3161,37.755
3162,38.925
3163,41.249
3164,38.585
3165,39.818
3166,37.534
3167,36.925
3168,35.802
3169,33.510
3170,34.087
3171,33.992
3172,32.411
3173,32.814
3174,29.949
3175,31.000
3176,28.581
3177,30.312
3178,28.640
3179,27.889
3180,28.731
3181,27.482
3182,28.237
3183,27.067
3184,28.585
3185,26.518
3186,27.277
3187,28.613
3188,25.917
3189,24.126
3190,27.103
3191,26.451
3192,27.992
3193,28.680
3194,30.992
3195,29.818
3196,29.482
3197,28.877
3198,28.486
3199,27.787
3200,28.462
3201,29.692
3202,30.332
3203,30.217
3204,29.427
3205,31.071
3206,29.644
3207,29.901
3208,29.621
3209,27.427
3210,28.016
3211,30.514
3212,29.383
3213,29.356
3214,30.925
3215,28.553
3216,27.411
3217,29.292
3218,29.972
3219,26.178
3220,28.885
3221,29.549
3222,27.960
3223,29.680
3224,29.656
3225,29.253
3226,30.447
3227,29.158
3228,27.190
3229,30.170
3230,29.917
3231,28.644
3232,28.095
3233,28.510
3234,30.265
3235,30.162
3236,30.387
3237,33.269
3238,35.889
3239,36.522
3240,37.213
3241,35.767
3242,34.897
3243,35.012
3244,35.103
3245,35.648
3246,34.269
3247,36.613
3248,36.083
3249,37.277
3250,37.004
3251,34.972
3252,35.700
3253,35.866
3254,36.451
3255,36.174
3256,34.561
3257,34.636
3258,36.585
3259,35.632
3260,36.316
3261,36.486
3262,37.870
3263,35.289
3264,34.470
3265,32.688
3266,33.502
3267,35.470
3268,37.391
3269,39.522
3270,39.494
3271,40.510
3272,41.079
3273,41.162
3274,38.486
3275,35.530
3276,33.375
3277,31.846
3278,31.625
3279,29.917
3280,28.609
3281,27.020
3282,27.913
3283,28.538
3284,26.557
3285,25.913
3286,25.324
3287,24.427
3288,23.577
3289,24.308
3290,25.692
3291,24.538
3292,24.206
3293,25.542
3294,25.233
3295,25.261
3296,25.850
3297,25.885
3298,27.842
3299,27.921
3300,26.514
3301,28.787
3302,29.925
3303,30.664
3304,33.150
3305,34.526
3306,35.316
3307,36.415
3308,35.988
3309,37.917
3310,38.099
3311,40.067
3312,40.913
3313,40.538
3314,41.217
3315,43.245
3316,43.885
3317,44.237
3318,45.403
3319,43.988
3320,44.933
3321,43.142
3322,45.340
3323,46.870
3324,44.874
3325,46.838
3326,46.964
3327,49.154
3328,48.486
3329,47.561
3330,48.613
3331,48.885
3332,48.534
3333,49.522
3334,50.099
3335,49.692
3336,50.538
3337,51.668
3338,51.107
3339,52.462
3340,52.534
3341,51.676
3342,54.565
3343,55.447
3344,55.577
3345,54.613
3346,54.723
3347,54.787
3348,55.206
3349,55.292
3350,55.158
3351,58.621
3352,59.040
3353,57.672
3354,61.241
3355,59.542
3356,60.012
3357,60.292
3358,61.047
3359,58.945
3360,59.403
3361,60.538
3362,59.261
3363,59.723
3364,61.020
3365,61.435
3366,59.111
3367,57.261
3368,53.241
3369,51.407
3370,49.111
3371,48.644
3372,45.834
3373,48.431
3374,51.466
3375,53.897
3376,55.605
3377,54.767
3378,54.557
3379,56.553
3380,54.759
3381,53.913
3382,52.087
3383,51.269
3384,48.617
3385,46.494
3386,44.909
3387,43.411
3388,42.126
3389,41.553
3390,41.051
3391,39.696
3392,40.846
3393,40.130
3394,39.119
3395,41.119
3396,38.565
3397,34.755
3398,32.739
3399,30.447
3400,28.755
3401,28.194
3402,27.573
3403,29.336
3404,26.893
3405,27.427
3406,25.838
3407,27.656
3408,27.858
3409,26.719
3410,27.814
3411,28.640
3412,28.289
3413,28.751
3414,30.549
3415,31.514
3416,31.830
3417,32.787
3418,34.067
3419,36.735
3420,35.099
3421,35.206
3422,36.704
3423,36.771
3424,39.348
3425,40.486
3426,39.312
3427,38.328
3428,38.462
3429,40.028
3430,39.719
3431,40.783
3432,42.087
3433,41.822
3434,41.510
3435,41.889
3436,42.352
3437,40.206
3438,42.004
3439,42.237
3440,42.925
3441,43.245
3442,44.265
3443,43.478
3444,46.443
3445,47.715
3446,47.324
3447,46.478
3448,46.083
3449,44.198
3450,44.059
3451,43.352
3452,42.763
3453,43.308
3454,44.700
3455,43.640
3456,45.237
3457,44.692
3458,45.775
3459,42.625
3460,42.688
3461,42.897
3462,43.605
3463,42.589
3464,43.719
3465,44.154
3466,43.292
3467,44.482
3468,43.925
3469,42.553
3470,41.660
3471,38.597
3472,37.783
3473,38.150
3474,38.573
3475,36.063
3476,37.411
3477,38.372
3478,37.328
3479,38.621
3480,40.095
3481,41.324
3482,44.640
3483,44.759
3484,47.024
3485,46.822
3486,45.368
3487,44.198
3488,45.170
3489,43.470
3490,42.601
3491,40.830
3492,41.794
3493,40.640
3494,41.455
3495,39.937
3496,40.735
3497,39.593
3498,38.921
3499,39.953
3500,37.142
3501,37.913
3502,37.043
3503,36.142
3504,33.360
3505,31.292
3506,31.229
3507,31.502
3508,29.462
3509,29.723
3510,28.858
3511,28.530
3512,28.885
3513,28.838
3514,29.941
3515,30.913
3516,32.150
3517,29.012
3518,28.711
3519,28.625
3520,28.696
3521,28.842
3522,28.269
3523,26.451
3524,26.257
3525,28.478
3526,25.858
3527,28.783
3528,29.957
3529,28.186
3530,28.075
3531,27.000
3532,28.791
3533,29.862
3534,29.281
3535,28.937
3536,27.545
3537,25.419
3538,27.091
3539,27.640
3540,25.850
3541,24.664
3542,26.249
3543,26.715
3544,26.838
3545,27.435
3546,27.625
3547,26.767
