Distance_(pixels),Gray_Value
2138,77.679
2139,76.430
2140,75.966
2141,75.332
2142,74.672
2143,73.834
2144,72.992
2145,72.249
2146,70.185
2147,68.038
2148,65.566
2149,62.536
2150,60.887
2151,60.921
2152,62.143
2153,61.781
2154,59.804
2155,58.011
2156,56.943
2157,55.332
2158,54.453
2159,53.026
2160,50.491
2161,49.389
2162,48.287
2163,47.170
2164,44.664
2165,45.053
2166,45.694
2167,46.536
2168,46.517
2169,46.185
2170,43.570
2171,40.291
2172,37.626
2173,34.125
2174,34.932
2175,36.668
2176,42.649
2177,46.325
2178,51.475
2179,56.702
2180,57.491
2181,61.955
2182,63.860
2183,64.943
2184,65.596
2185,69.004
2186,69.374
2187,69.608
2188,70.309
2189,70.951
2190,71.974
2191,72.906
2192,74.525
2193,76.879
2194,77.336
2195,76.875
2196,76.921
2197,77.675
2198,79.589
2199,80.434
2200,80.585
2201,80.132
2202,80.094
2203,79.257
2204,78.408
2205,79.045
2206,80.936
2207,81.974
2208,82.155
2209,82.540
2210,81.989
2211,80.898
2212,79.928
2213,80.004
2214,79.094
2215,79.540
2216,78.679
2217,78.487
2218,78.513
2219,78.928
2220,78.577
2221,79.645
2222,80.234
2223,78.940
2224,78.460
2225,77.604
2226,75.977
2227,76.860
2228,79.177
2229,78.996
2230,78.826
2231,78.057
2232,78.242
2233,78.789
2234,79.174
2235,79.849
2236,79.498
2237,79.740
2238,79.921
2239,80.011
2240,79.657
2241,79.842
2242,79.343
2243,79.343
2244,79.158
2245,78.604
2246,78.245
2247,78.374
2248,77.691
2249,78.143
2250,77.672
2251,78.509
2252,79.547
2253,79.985
2254,80.340
2255,79.426
2256,79.423
2257,79.592
2258,79.242
2259,78.804
2260,80.404
2261,81.242
2262,82.128
2263,82.819
2264,84.709
2265,85.287
2266,86.234
2267,84.445
2268,84.785
2269,86.785
2270,86.819
2271,86.313
2272,86.506
2273,86.691
2274,87.132
2275,88.200
2276,89.494
2277,90.517
2278,91.113
2279,92.721
2280,94.136
2281,93.845
2282,94.306
2283,95.140
2284,95.702
2285,94.857
2286,94.642
2287,94.834
2288,94.721
2289,95.151
2290,95.045
2291,93.713
2292,93.596
2293,93.649
2294,93.404
2295,93.049
2296,93.057
2297,92.845
2298,91.509
2299,91.740
2300,90.453
2301,89.449
2302,88.283
2303,88.230
2304,87.634
2305,87.309
2306,87.245
2307,87.555
2308,87.181
2309,86.532
2310,84.842
2311,83.317
2312,82.079
2313,80.223
2314,79.332
2315,78.913
2316,78.079
2317,76.713
2318,74.525
2319,73.109
2320,68.098
2321,59.891
2322,55.332
2323,54.460
2324,55.053
2325,52.506
2326,48.343
2327,44.668
2328,39.864
2329,39.128
2330,42.411
2331,49.891
2332,51.064
2333,51.675
2334,60.068
2335,63.626
2336,65.011
2337,65.660
2338,67.883
2339,69.747
2340,70.087
2341,76.468
2342,80.079
2343,81.909
2344,81.581
2345,82.985
2346,84.019
2347,87.445
2348,89.819
2349,91.343
2350,92.208
2351,93.034
2352,93.958
2353,94.543
2354,95.868
2355,97.472
2356,98.279
2357,99.894
2358,101.057
2359,102.268
2360,103.657
2361,104.306
2362,105.260
2363,105.668
2364,105.721
2365,105.857
2366,106.238
2367,106.332
2368,106.291
2369,108.015
2370,108.343
2371,109.589
2372,110.370
2373,110.211
2374,109.468
2375,108.860
2376,109.581
2377,109.325
2378,110.004
2379,110.192
2380,110.038
2381,109.894
2382,110.257
2383,111.709
2384,113.136
2385,113.913
2386,113.713
2387,113.872
2388,113.928
2389,114.166
2390,114.158
2391,114.664
2392,114.547
2393,114.694
2394,114.849
2395,114.306
2396,114.460
2397,114.536
2398,115.332
2399,115.634
2400,115.936
2401,116.389
2402,116.072
2403,115.966
2404,116.291
2405,116.604
2406,117.860
2407,118.166
2408,118.811
2409,119.219
2410,118.974
2411,119.366
2412,119.509
2413,118.936
2414,118.189
2415,117.936
2416,118.094
2417,118.042
2418,118.302
2419,119.057
2420,118.691
2421,118.992
2422,118.260
2423,118.253
2424,118.509
2425,119.494
2426,119.491
2427,120.189
2428,119.596
2429,119.747
2430,119.732
2431,119.691
2432,119.000
2433,117.792
2434,118.362
2435,118.713
2436,118.853
2437,119.204
2438,118.691
2439,118.932
2440,119.543
2441,119.004
2442,118.121
2443,117.936
2444,117.800
2445,117.517
2446,117.000
2447,116.472
2448,116.234
2449,116.909
2450,116.834
2451,116.555
2452,115.785
2453,116.057
2454,115.642
2455,115.657
2456,115.940
2457,115.981
2458,115.966
2459,115.226
2460,114.694
2461,112.992
2462,112.234
2463,111.981
2464,111.570
2465,111.800
2466,111.853
2467,111.381
2468,110.879
2469,110.351
2470,110.057
2471,108.442
2472,106.766
2473,104.955
2474,101.842
2475,100.181
2476,96.909
2477,87.792
2478,82.642
2479,80.615
2480,78.755
2481,78.347
2482,80.543
2483,79.804
2484,80.438
2485,79.132
2486,75.596
2487,72.291
2488,74.042
2489,72.619
2490,74.626
2491,80.543
2492,84.792
2493,85.958
2494,86.479
2495,87.672
2496,88.177
2497,88.660
2498,90.468
2499,90.634
2500,90.800
2501,91.626
2502,91.721
2503,92.208
2504,90.989
2505,91.664
2506,91.747
2507,91.611
2508,92.449
2509,93.928
2510,95.132
2511,96.011
2512,96.713
2513,96.709
2514,96.125
2515,95.830
2516,97.634
2517,98.075
2518,98.921
2519,101.449
2520,102.042
2521,103.445
2522,104.940
2523,106.725
2524,106.577
2525,107.506
2526,107.830
2527,109.275
2528,110.649
2529,112.698
2530,114.728
2531,116.928
2532,117.385
2533,119.728
2534,120.298
2535,120.804
2536,121.245
2537,121.872
2538,122.151
2539,122.517
2540,124.079
2541,125.287
2542,125.758
2543,126.449
2544,126.728
2545,126.883
2546,127.547
2547,127.913
2548,128.664
2549,129.362
2550,129.736
2551,130.155
2552,130.536
2553,130.732
2554,130.717
2555,131.408
2556,132.796
2557,132.868
2558,133.226
2559,133.555
2560,133.702
2561,133.781
2562,134.683
2563,135.302
2564,135.736
2565,135.789
2566,136.087
2567,136.253
2568,136.358
2569,136.808
2570,137.517
2571,138.211
2572,139.181
2573,139.347
2574,139.819
2575,140.355
2576,140.721
2577,140.815
2578,141.042
2579,140.728
2580,141.642
2581,141.521
2582,141.385
2583,141.891
2584,142.687
2585,142.868
2586,142.872
2587,143.449
2588,143.758
2589,143.864
2590,143.898
2591,144.185
2592,144.370
2593,144.094
2594,144.091
2595,144.532
2596,144.509
2597,144.234
2598,144.517
2599,144.985
2600,145.245
2601,145.785
2602,146.140
2603,146.649
2604,146.392
2605,146.389
2606,146.630
2607,146.781
2608,146.279
2609,146.389
2610,146.502
2611,146.660
2612,146.491
2613,146.136
2614,146.038
2615,145.955
2616,145.921
2617,145.887
2618,146.155
2619,146.464
2620,146.513
2621,146.789
2622,147.030
2623,147.091
2624,146.977
2625,146.781
2626,146.728
2627,146.343
2628,145.819
2629,145.381
2630,144.842
2631,143.830
2632,141.872
2633,139.487
2634,138.785
2635,137.657
2636,138.675
2637,139.015
2638,138.842
2639,138.638
2640,138.853
2641,137.257
2642,137.694
2643,136.687
2644,138.060
2645,139.140
2646,139.981
2647,141.615
2648,142.309
2649,142.702
2650,142.774
2651,143.604
2652,143.392
2653,143.313
2654,143.400
2655,143.200
2656,143.087
2657,143.079
2658,143.162
2659,143.347
2660,143.460
2661,143.502
2662,143.875
2663,144.272
2664,144.506
2665,144.706
2666,144.845
2667,145.245
2668,145.808
2669,146.268
2670,146.755
2671,147.306
2672,147.555
2673,147.766
2674,147.894
2675,148.442
2676,148.717
2677,149.038
2678,149.498
2679,150.177
2680,150.970
2681,151.479
2682,152.030
2683,152.909
2684,153.374
2685,153.766
2686,154.351
2687,154.672
2688,155.370
2689,155.709
2690,156.219
2691,156.804
2692,157.423
2693,157.789
2694,158.177
2695,158.766
2696,159.109
2697,159.592
2698,159.996
2699,160.491
2700,160.679
2701,160.792
2702,160.909
2703,161.226
2704,161.558
2705,161.502
2706,161.521
2707,161.691
2708,161.883
2709,161.985
2710,162.158
2711,162.453
2712,162.653
2713,163.030
2714,163.309
2715,163.438
2716,163.317
2717,163.253
2718,163.313
2719,163.589
2720,163.755
2721,163.902
2722,164.091
2723,164.321
2724,164.498
2725,164.517
2726,164.517
2727,164.502
2728,164.483
2729,164.509
2730,164.521
2731,164.766
2732,164.887
2733,164.860
2734,164.985
2735,165.075
2736,165.457
2737,165.581
2738,165.736
2739,165.906
2740,165.977
2741,166.053
2742,166.094
2743,166.166
2744,166.185
2745,166.226
2746,166.283
2747,166.381
2748,166.449
2749,166.445
2750,166.192
2751,166.211
2752,166.174
2753,166.158
2754,166.151
2755,166.181
2756,166.136
2757,166.109
2758,166.004
2759,165.830
2760,165.732
2761,165.604
2762,165.592
2763,165.487
2764,165.392
2765,165.245
2766,165.034
2767,164.898
2768,164.774
2769,164.347
2770,164.026
2771,163.634
2772,163.411
2773,163.087
2774,162.725
2775,162.509
2776,162.283
2777,161.951
2778,161.479
2779,161.325
2780,161.030
2781,160.581
2782,160.075
2783,159.060
2784,158.094
2785,157.057
2786,155.977
2787,155.192
2788,154.347
2789,152.977
2790,151.536
2791,150.358
2792,149.317
2793,149.223
2794,149.725
2795,148.879
2796,148.192
2797,148.011
2798,147.875
2799,149.155
2800,149.985
2801,150.917
2802,151.426
2803,151.502
2804,151.374
2805,151.264
2806,150.928
2807,150.581
2808,149.970
2809,149.758
2810,149.260
2811,148.955
2812,148.808
2813,148.909
2814,148.604
2815,148.106
2816,147.815
2817,147.642
2818,147.189
2819,146.664
2820,146.087
2821,145.853
2822,145.430
2823,144.887
2824,144.151
2825,143.758
2826,143.264
2827,142.758
2828,142.487
2829,142.426
2830,142.219
2831,141.687
2832,141.238
2833,141.208
2834,141.140
2835,141.325
2836,141.340
2837,141.321
2838,141.370
2839,141.525
2840,141.672
2841,141.804
2842,142.026
2843,142.389
2844,142.600
2845,142.879
2846,143.487
2847,144.162
2848,144.615
2849,144.921
2850,145.075
2851,145.566
2852,145.985
2853,146.566
2854,146.883
2855,147.113
2856,147.249
2857,147.498
2858,147.653
2859,147.758
2860,147.989
2861,148.325
2862,148.513
2863,148.713
2864,148.630
2865,148.509
2866,148.506
2867,148.540
2868,148.491
2869,148.321
2870,148.317
2871,148.381
2872,148.634
2873,148.921
2874,149.049
2875,149.023
2876,148.815
2877,148.902
2878,148.755
2879,148.977
2880,148.906
2881,148.709
2882,148.875
2883,148.355
2884,148.298
2885,148.242
2886,148.087
2887,148.023
2888,147.894
2889,147.789
2890,147.317
2891,147.045
2892,146.702
2893,146.196
2894,145.487
2895,145.117
2896,144.792
2897,143.925
2898,143.853
2899,143.442
2900,143.132
2901,143.340
2902,143.272
2903,143.177
2904,143.158
2905,142.460
2906,141.551
2907,140.430
2908,140.226
2909,139.823
2910,139.845
2911,139.581
2912,138.845
2913,138.947
2914,138.385
2915,137.313
2916,136.751
2917,136.275
2918,136.260
2919,135.585
2920,134.777
2921,134.589
2922,134.268
2923,133.736
2924,133.506
2925,133.234
2926,132.736
2927,132.060
2928,132.238
2929,131.672
2930,131.117
2931,130.860
2932,130.826
2933,129.600
2934,128.943
2935,128.328
2936,128.317
2937,127.755
2938,127.045
2939,126.864
2940,125.906
2941,124.596
2942,123.872
2943,122.517
2944,119.906
2945,116.834
2946,110.117
2947,103.962
2948,98.068
2949,91.445
2950,84.985
2951,85.838
2952,92.717
2953,98.351
2954,102.200
2955,105.457
2956,109.226
2957,110.830
2958,112.868
2959,114.343
2960,114.430
2961,113.815
2962,113.751
2963,113.747
2964,113.068
2965,113.785
2966,112.547
2967,112.555
2968,111.747
2969,111.068
2970,109.849
2971,108.958
2972,107.234
2973,106.102
2974,104.943
2975,103.491
2976,101.468
2977,100.242
2978,100.200
2979,99.268
2980,98.223
2981,97.898
2982,96.981
2983,97.106
2984,96.845
2985,96.068
2986,94.758
2987,94.928
2988,93.562
2989,93.649
2990,93.125
2991,92.917
2992,92.849
2993,92.268
2994,93.026
2995,92.528
2996,92.830
2997,93.091
2998,93.808
2999,94.321
3000,95.657
3001,95.702
3002,95.875
3003,95.970
3004,96.951
3005,97.883
3006,98.925
3007,99.185
3008,99.275
3009,99.883
3010,100.804
3011,101.849
3012,102.872
3013,103.860
3014,104.679
3015,105.872
3016,107.777
3017,109.306
3018,110.592
3019,111.506
3020,111.717
3021,112.630
3022,112.906
3023,114.192
3024,113.860
3025,115.166
3026,115.362
3027,115.053
3028,116.962
3029,116.555
3030,117.079
3031,117.430
3032,117.830
3033,118.355
3034,118.475
3035,118.740
3036,118.902
3037,119.147
3038,118.657
3039,118.091
3040,118.294
3041,119.064
3042,118.649
3043,119.053
3044,118.525
3045,119.170
3046,119.449
3047,119.268
3048,119.826
3049,119.528
3050,119.132
3051,119.336
3052,118.966
3053,118.570
3054,119.581
3055,119.562
3056,119.940
3057,120.577
3058,120.189
3059,119.989
3060,119.630
3061,119.517
3062,119.823
3063,119.785
3064,119.879
3065,119.389
3066,118.894
3067,118.377
3068,119.170
3069,118.672
3070,117.992
3071,117.366
3072,117.438
3073,118.091
3074,118.155
3075,118.079
3076,117.728
3077,118.011
3078,117.472
3079,116.883
3080,116.143
3081,115.706
3082,115.521
3083,114.381
3084,114.109
3085,113.362
3086,112.419
3087,112.302
3088,112.834
3089,112.985
3090,112.419
3091,112.019
3092,111.457
3093,111.792
3094,112.042
3095,111.498
3096,111.053
3097,109.789
3098,108.777
3099,107.894
3100,105.491
3101,102.774
3102,101.457
3103,94.898
3104,89.494
3105,88.955
3106,89.279
3107,88.442
3108,89.117
3109,93.796
3110,99.453
3111,101.400
3112,104.109
3113,106.283
3114,106.585
3115,106.577
3116,107.019
3117,108.275
3118,108.917
3119,109.279
3120,109.185
3121,108.196
3122,107.906
3123,107.257
3124,106.864
3125,107.125
3126,106.762
3127,106.626
3128,107.370
3129,107.026
3130,106.396
3131,105.774
3132,104.728
3133,103.170
3134,102.347
3135,101.011
3136,99.672
3137,99.260
3138,97.921
3139,96.219
3140,96.034
3141,95.721
3142,94.468
3143,94.045
3144,91.630
3145,90.264
3146,89.004
3147,87.570
3148,85.792
3149,81.917
3150,79.909
3151,79.094
3152,78.936
3153,77.781
3154,76.257
3155,73.977
3156,72.328
3157,70.664
3158,69.423
3159,69.128
3160,67.781
3161,66.102
3162,64.751
3163,63.098
3164,62.128
3165,61.611
3166,61.694
3167,61.566
3168,61.102
3169,60.475
3170,59.004
3171,57.936
3172,57.826
3173,59.562
3174,59.623
3175,60.589
3176,61.449
3177,61.634
3178,61.966
3179,61.396
3180,62.672
3181,63.985
3182,65.653
3183,66.362
3184,65.823
3185,66.400
3186,66.747
3187,67.309
3188,69.679
3189,71.834
3190,72.072
3191,72.377
3192,72.245
3193,72.415
3194,72.864
3195,73.766
3196,74.642
3197,74.826
3198,76.196
3199,76.525
3200,77.147
3201,77.517
3202,77.615
3203,76.826
3204,77.962
3205,80.098
3206,81.608
3207,82.445
3208,82.136
3209,81.430
3210,82.392
3211,82.275
3212,82.091
3213,81.853
3214,80.887
3215,80.336
3216,80.630
3217,80.789
3218,82.011
3219,82.143
3220,81.479
3221,82.396
3222,82.464
3223,80.917
3224,80.491
3225,81.042
3226,81.709
3227,82.774
3228,83.155
3229,82.389
3230,81.468
3231,79.909
3232,80.260
3233,79.815
3234,80.585
3235,81.600
3236,82.185
3237,83.008
3238,83.362
3239,83.977
3240,84.257
3241,83.872
3242,83.574
3243,81.936
3244,81.864
3245,81.740
3246,82.151
3247,81.883
3248,80.792
3249,81.487
3250,82.034
3251,81.475
3252,80.823
3253,81.389
3254,81.819
3255,80.596
3256,79.902
3257,79.068
3258,76.936
3259,77.608
3260,78.611
3261,78.332
3262,76.906
3263,78.000
3264,77.902
3265,72.811
3266,72.332
3267,74.811
3268,74.294
3269,72.653
3270,72.875
3271,72.913
3272,73.736
3273,72.860
3274,73.053
3275,72.936
3276,73.830
3277,72.996
3278,72.796
3279,73.023
3280,72.377
3281,72.849
3282,72.626
3283,73.664
3284,74.264
3285,73.408
3286,73.057
3287,72.366
3288,71.166
3289,71.721
3290,71.196
3291,69.928
3292,69.370
3293,68.325
3294,68.125
3295,67.906
3296,68.928
3297,68.551
3298,67.891
3299,67.819
3300,66.936
3301,66.189
3302,66.830
3303,66.834
3304,66.238
3305,64.992
3306,64.230
3307,63.177
3308,62.426
3309,61.668
3310,61.687
3311,61.049
3312,60.060
3313,58.294
3314,57.600
3315,57.592
3316,58.140
3317,57.279
3318,54.872
3319,53.687
3320,51.204
3321,50.430
3322,48.162
3323,47.532
3324,46.985
3325,45.725
3326,45.075
3327,43.513
3328,41.298
3329,40.366
3330,41.355
3331,40.355
3332,39.887
3333,39.408
3334,39.268
3335,40.958
3336,42.611
3337,45.404
3338,47.343
3339,48.325
3340,49.385
3341,51.249
3342,51.996
3343,54.392
3344,55.642
3345,57.381
3346,59.543
3347,60.234
3348,59.891
3349,59.777
3350,60.826
3351,62.562
3352,64.453
3353,67.136
3354,66.558
3355,68.038
3356,68.834
3357,70.177
3358,70.925
3359,72.064
3360,73.785
3361,74.317
3362,74.577
3363,74.302
3364,74.479
3365,74.574
3366,76.075
3367,76.577
3368,77.109
3369,77.249
3370,78.766
3371,79.623
3372,80.143
3373,80.860
3374,79.570
3375,79.166
3376,79.215
3377,80.140
3378,80.143
3379,79.751
3380,79.709
3381,80.004
3382,79.064
3383,77.464
3384,77.668
3385,78.543
3386,78.792
3387,78.611
3388,78.325
3389,77.355
3390,76.362
3391,77.260
3392,77.291
3393,78.151
3394,78.774
3395,80.019
3396,80.121
3397,79.921
3398,80.083
3399,79.921
3400,79.834
3401,79.215
3402,77.966
3403,77.958
3404,78.023
3405,78.291
3406,78.098
3407,78.132
3408,77.181
3409,79.166
3410,78.796
3411,77.849
3412,77.189
3413,79.411
3414,80.562
3415,78.208
3416,79.977
3417,81.249
3418,80.860
3419,80.000
3420,81.928
3421,82.638
3422,81.064
3423,78.521
3424,77.385
3425,75.426
3426,74.362
3427,74.117
3428,73.796
3429,73.306
3430,74.264
3431,74.189
3432,73.283
3433,72.891
3434,72.132
3435,71.608
3436,71.464
3437,70.585
3438,70.970
3439,70.879
3440,70.275
3441,70.664
3442,70.249
3443,69.808
3444,69.147
3445,68.483
3446,67.226
3447,67.166
3448,66.351
3449,67.023
3450,66.170
3451,66.272
3452,66.475
3453,66.272
3454,66.649
3455,66.581
3456,65.694
3457,66.509
3458,65.845
3459,66.275
3460,64.883
3461,65.770
3462,65.536
3463,65.004
3464,66.909
3465,67.011
3466,66.045
3467,64.102
3468,61.528
3469,60.611
3470,60.766
3471,60.525
3472,61.332
3473,60.811
3474,60.011
3475,59.634
3476,59.223
3477,57.343
3478,56.106
3479,54.751
3480,53.109
3481,52.672
3482,52.415
3483,53.211
3484,52.385
3485,51.321
3486,50.298
3487,50.479
3488,48.728
3489,48.653
3490,46.936
3491,46.785
3492,45.487
3493,43.226
3494,40.513
3495,37.981
3496,37.000
3497,35.408
3498,31.928
3499,30.068
3500,29.158
3501,28.860
3502,29.411
3503,29.298
3504,29.517
3505,29.174
3506,31.721
3507,33.649
3508,34.434
3509,35.302
3510,36.426
3511,37.113
3512,39.060
3513,39.445
3514,40.732
3515,41.713
3516,42.264
3517,43.140
3518,45.562
3519,45.328
3520,45.585
3521,44.181
3522,44.442
3523,44.709
3524,45.698
3525,46.279
3526,46.777
3527,47.887
3528,47.030
3529,47.894
3530,48.943
3531,49.449
3532,50.098
3533,50.940
3534,51.245
3535,52.079
3536,52.313
3537,52.611
3538,52.566
3539,54.008
3540,55.298
3541,56.079
3542,56.242
3543,56.223
3544,56.634
3545,57.479
3546,58.460
3547,59.162
3548,59.577
3549,58.970
3550,60.592
3551,61.728
3552,62.260
3553,61.981
3554,62.264
3555,64.234
3556,64.645
3557,66.396
3558,67.608
3559,69.430
3560,69.826
3561,71.298
3562,71.989
3563,72.358
3564,72.057
3565,72.653
3566,72.657
3567,74.600
3568,76.898
3569,78.404
3570,80.925
3571,83.291
3572,82.491
3573,75.857
3574,75.838
3575,73.732
3576,74.245
3577,76.083
3578,78.042
3579,77.340
3580,77.272
3581,76.136
3582,77.909
3583,79.487
3584,79.298
3585,79.411
3586,80.249
3587,82.057
3588,82.438
3589,82.951
3590,83.287
3591,82.906
3592,82.785
3593,83.098
3594,82.509
3595,81.943
3596,81.317
3597,80.672
3598,80.362
3599,80.366
3600,80.491
3601,80.868
3602,80.404
3603,79.555
3604,79.343
3605,79.385
3606,80.374
3607,80.268
3608,79.566
3609,78.562
3610,77.645
3611,77.925
3612,77.758
3613,77.211
3614,77.509
3615,77.389
3616,76.966
3617,76.785
3618,76.000
3619,75.468
3620,74.249
3621,73.162
3622,73.166
3623,72.023
3624,72.460
3625,71.396
3626,71.219
3627,70.162
3628,70.226
3629,69.566
3630,68.389
3631,68.419
3632,66.736
3633,66.574
3634,65.642
3635,65.819
3636,64.004
3637,63.596
3638,63.381
3639,62.634
3640,63.136
3641,63.366
3642,62.019
3643,60.275
3644,59.238
3645,57.996
3646,57.521
3647,57.392
3648,55.626
3649,53.925
3650,53.577
3651,54.449
3652,54.083
3653,53.370
3654,50.770
3655,48.981
3656,48.343
3657,48.283
3658,47.819
3659,47.574
3660,46.113
3661,44.645
3662,45.521
3663,43.079
3664,40.672
3665,38.313
3666,37.604
3667,35.155
3668,35.234
3669,34.702
3670,32.596
3671,31.279
3672,30.826
3673,30.045
3674,30.211
3675,31.811
3676,33.351
3677,34.460
3678,34.992
3679,35.702
3680,36.543
3681,36.453
3682,36.989
3683,39.370
3684,40.675
3685,39.566
3686,39.143
3687,40.223
3688,41.457
3689,41.011
3690,43.004
3691,44.483
3692,46.245
3693,46.351
3694,46.181
3695,46.955
3696,46.034
3697,47.574
3698,48.585
3699,50.528
3700,50.019
3701,49.638
3702,50.125
3703,51.287
3704,50.958
3705,51.042
3706,51.060
3707,51.604
3708,52.823
3709,52.400
3710,52.415
3711,52.728
3712,53.543
3713,54.985
3714,56.536
3715,54.709
3716,53.453
3717,53.181
3718,54.340
3719,54.449
3720,56.381
3721,57.491
3722,58.128
3723,58.706
3724,59.464
3725,61.189
3726,63.053
3727,63.562
3728,63.638
3729,57.611
3730,55.758
3731,53.623
3732,52.623
3733,55.004
3734,55.732
3735,57.921
3736,59.853
3737,58.838
3738,58.298
3739,59.038
3740,60.083
3741,61.004
3742,61.570
3743,62.574
3744,62.728
3745,61.842
3746,63.023
3747,64.506
3748,64.023
3749,64.381
3750,65.155
3751,66.072
3752,66.332
3753,66.000
3754,66.543
3755,67.219
3756,67.634
3757,66.879
3758,66.792
3759,66.849
3760,67.143
3761,67.219
3762,67.879
3763,68.917
3764,68.755
3765,70.298
3766,70.830
3767,70.087
3768,69.494
3769,69.887
3770,70.728
3771,71.147
3772,71.426
3773,70.475
3774,69.442
3775,69.943
3776,69.909
3777,69.921
3778,69.713
3779,68.932
3780,68.419
3781,68.570
3782,68.706
3783,68.630
3784,69.555
3785,69.000
3786,69.091
3787,69.030
3788,69.242
3789,69.442
3790,68.996
3791,68.453
3792,68.479
3793,68.275
3794,68.325
3795,67.268
3796,66.849
3797,66.619
3798,66.057
3799,65.830
3800,65.234
3801,65.287
3802,64.785
3803,64.426
3804,63.932
3805,62.525
3806,61.249
3807,60.234
3808,58.966
3809,59.328
3810,59.460
3811,58.713
3812,57.762
3813,57.691
3814,56.551
3815,55.755
3816,55.302
3817,53.525
3818,53.098
3819,51.860
3820,51.785
3821,50.543
3822,50.747
3823,48.321
3824,47.000
3825,45.536
3826,43.951
3827,42.253
3828,39.679
3829,37.091
3830,35.687
3831,34.309
3832,32.838
3833,31.162
3834,28.645
3835,25.909
3836,24.966
3837,23.049
3838,22.166
3839,21.989
3840,21.619
3841,21.826
3842,21.736
3843,21.483
3844,21.430
3845,24.162
3846,26.562
3847,28.592
3848,28.306
3849,28.868
3850,29.996
3851,31.604
3852,34.687
3853,38.336
3854,40.566
3855,41.694
3856,43.940
3857,45.408
3858,46.004
3859,47.230
3860,48.340
3861,49.657
3862,51.302
3863,51.615
3864,52.192
3865,52.358
3866,52.336
3867,52.558
3868,52.823
3869,51.555
3870,53.117
3871,54.117
3872,54.611
3873,55.083
3874,55.151
3875,55.581
3876,55.309
3877,55.196
3878,55.234
3879,56.804
3880,59.777
3881,61.551
3882,63.996
3883,64.140
3884,62.404
3885,60.645
3886,57.298
3887,54.438
3888,52.600
3889,52.758
3890,54.936
3891,58.762
3892,62.313
3893,64.491
3894,68.872
3895,71.717
3896,69.626
3897,66.868
3898,64.913
3899,65.449
3900,65.815
3901,65.313
3902,64.449
3903,63.608
3904,62.585
3905,63.321
3906,63.215
3907,63.909
3908,63.502
3909,63.596
3910,62.317
3911,62.928
3912,62.453
3913,62.551
3914,63.185
3915,63.347
3916,62.781
3917,61.208
3918,59.385
3919,58.683
3920,59.317
3921,59.358
3922,59.098
3923,58.668
3924,57.642
3925,57.023
3926,56.555
3927,57.030
3928,57.249
3929,56.694
3930,56.008
3931,56.298
3932,56.038
3933,55.325
3934,54.294
3935,52.864
3936,51.494
3937,50.608
3938,50.189
3939,50.743
3940,50.098
3941,48.751
3942,48.675
3943,45.857
3944,44.962
3945,45.242
3946,46.226
3947,46.242
3948,44.951
3949,43.672
3950,42.449
3951,42.075
3952,41.781
3953,42.521
3954,41.042
3955,39.679
3956,39.434
3957,40.264
3958,40.894
3959,41.789
3960,41.747
3961,41.668
3962,41.143
3963,40.838
3964,38.883
3965,39.472
3966,38.966
3967,38.634
3968,37.872
3969,38.128
3970,39.245
3971,39.777
3972,39.181
3973,37.328
3974,36.909
3975,37.177
3976,36.528
3977,36.249
3978,36.181
3979,36.117
3980,34.396
3981,32.234
3982,32.551
3983,31.502
3984,31.445
3985,31.419
3986,31.438
3987,32.219
3988,31.845
3989,31.351
3990,30.023
3991,29.174
3992,27.826
3993,28.132
3994,27.626
3995,27.430
3996,26.970
3997,27.355
3998,26.596
3999,26.947
4000,25.834
4001,25.732
4002,25.958
4003,24.238
4004,24.358
4005,25.268
4006,25.906
4007,24.917
4008,22.789
4009,22.706
4010,22.909
4011,24.355
4012,24.325
4013,25.083
4014,25.272
4015,26.211
4016,27.940
4017,29.332
4018,31.143
4019,34.000
4020,36.408
4021,36.928
4022,37.336
4023,37.321
4024,37.162
4025,39.536
4026,41.426
4027,42.249
4028,42.517
4029,42.268
4030,42.060
4031,44.306
4032,48.340
4033,51.306
4034,52.532
4035,53.660
4036,54.219
4037,57.562
4038,58.392
4039,58.434
4040,57.053
4041,55.955
4042,54.377
4043,51.351
4044,47.721
4045,44.068
4046,45.283
4047,46.577
4048,48.619
4049,51.589
4050,55.087
4051,58.011
4052,60.698
4053,61.253
4054,62.611
4055,62.155
4056,63.336
4057,63.804
4058,64.928
4059,65.189
4060,65.838
4061,66.887
4062,67.204
4063,67.117
4064,68.008
4065,67.483
4066,68.268
4067,67.977
4068,67.758
4069,67.226
4070,67.589
4071,66.777
4072,67.879
4073,68.177
4074,68.392
4075,67.649
4076,67.675
4077,68.166
4078,67.804
4079,67.132
4080,66.177
4081,66.068
4082,66.011
4083,66.245
4084,64.464
4085,64.717
4086,63.981
4087,64.808
4088,65.785
4089,66.819
4090,67.075
4091,66.638
4092,66.264
4093,64.958
4094,64.223
4095,64.026
4096,64.166
4097,62.317
4098,61.826
4099,62.419
4100,63.355
4101,63.789
4102,62.774
4103,62.494
4104,62.309
4105,63.042
4106,63.592
4107,63.404
4108,62.675
4109,62.992
4110,61.804
4111,62.762
4112,62.570
4113,63.147
4114,63.442
4115,62.453
4116,60.879
4117,60.491
4118,60.453
4119,60.260
4120,60.366
4121,61.049
4122,60.875
4123,60.917
4124,59.800
4125,59.713
4126,58.468
4127,57.113
4128,56.974
4129,55.894
4130,55.985
4131,55.094
4132,53.408
4133,51.611
4134,50.781
